date,industry,gva,gos,margin
2007-09-01,"Professional, scientific and technical services",18200,4341,23.851648351648354
2007-09-01,Administrative and support services,9056,1103,12.179770318021202
2007-09-01,Public administration and safety,14195,2500,17.611835153222966
2007-09-01,Education and training,12079,1598,13.229571984435799
2007-09-01,Health care and social assistance,16128,2301,14.267113095238097
2007-09-01,Arts and recreation services,2439,998,40.91840918409184
2007-09-01,Other services,5231,1500,28.675205505639457
2007-09-01,Ownership of dwellings,22018,20197,91.72949405032247
2007-09-01,Total,263068,117240,44.56642389040096
2007-09-01,Total less mining,244090,102082,41.82145929779999
2007-09-01,Total less mi and ag,237932,97776,41.09409411092245
2007-12-01,"Agriculture, forestry and fishing",6302,4405,69.89844493811488
2007-12-01,Mining,18965,15128,79.76799367255471
2007-12-01,Manufacturing,25937,10579,40.78729228515248
2007-12-01,"Electricity, gas, water and waste services",6467,4093,63.29055203340034
2007-12-01,Construction,20482,9007,43.975197734596236
2007-12-01,Wholesale trade,13625,4810,35.30275229357798
2007-12-01,Retail trade,13690,4262,31.132213294375454
2007-12-01,Accommodation and food services,6910,2015,29.160636758321274
2007-12-01,"Transport, postal and warehousing",14373,6437,44.785361441591874
2007-12-01,Information media and telecommunications,9464,5981,63.197379543533394
2007-12-01,Financial and insurance services,22408,13136,58.621920742591925
2007-12-01,"Rental, hiring and real estate services",7470,3771,50.48192771084338
2007-12-01,"Professional, scientific and technical services",18161,4242,23.357744617587137
2007-12-01,Administrative and support services,9362,1176,12.561418500320446
2007-12-01,Public administration and safety,14310,2507,17.519217330538087
2007-12-01,Education and training,12239,1657,13.538687801290955
2007-12-01,Health care and social assistance,16487,2433,14.75708133681082
2007-12-01,Arts and recreation services,2410,922,38.25726141078838
2007-12-01,Other services,5298,1575,29.728199320498298
2007-12-01,Ownership of dwellings,22531,20682,91.79352891571612
2007-12-01,Total,268191,120113,44.7863649414037
2007-12-01,Total less mining,249226,104985,42.12441719563769
2007-12-01,Total less mi and ag,242924,100580,41.403895868666744
2008-03-01,"Agriculture, forestry and fishing",7958,6023,75.6848454385524
2008-03-01,Mining,20071,16002,79.72696925913009
2008-03-01,Manufacturing,26793,10970,40.94353002649946
2008-03-01,"Electricity, gas, water and waste services",7830,5302,67.71392081736909
2008-03-01,Construction,21061,9363,44.45657851004226
2008-03-01,Wholesale trade,13588,4802,35.34000588754784
2008-03-01,Retail trade,14028,4368,31.137724550898206
2008-03-01,Accommodation and food services,7472,2534,33.91327623126338
2008-03-01,"Transport, postal and warehousing",14853,6842,46.06476806032451
2008-03-01,Information media and telecommunications,9420,5863,62.239915074309984
2008-03-01,Financial and insurance services,22209,13159,59.250754198748254
2008-03-01,"Rental, hiring and real estate services",7528,3920,52.072263549415524
2008-03-01,"Professional, scientific and technical services",16444,2434,14.80175139868645
2008-03-01,Administrative and support services,10008,1443,14.418465227817745
2008-03-01,Public administration and safety,14783,2550,17.24954339443956
2008-03-01,Education and training,12786,1729,13.522602846863757
2008-03-01,Health care and social assistance,17172,2618,15.245748893547637
2008-03-01,Arts and recreation services,2701,1234,45.68678267308404
2008-03-01,Other services,5217,1421,27.237876174046388
2008-03-01,Ownership of dwellings,23071,21190,91.84690737289237
2008-03-01,Total,275687,124461,45.14576312992633
2008-03-01,Total less mining,255616,108459,42.43044253880821
2008-03-01,Total less mi and ag,247658,102436,41.36187807379532
2008-06-01,"Agriculture, forestry and fishing",7520,5580,74.20212765957447
2008-06-01,Mining,25147,20814,82.7693164194536
2008-06-01,Manufacturing,28438,12259,43.1078134889936
2008-06-01,"Electricity, gas, water and waste services",7550,4857,64.33112582781457
2008-06-01,Construction,22586,10158,44.97476312760117
2008-06-01,Wholesale trade,13687,4713,34.43413458025864
2008-06-01,Retail trade,14263,4416,30.9612283530814
2008-06-01,Accommodation and food services,7197,2305,32.027233569542865
2008-06-01,"Transport, postal and warehousing",14871,6631,44.59014188689395
2008-06-01,Information media and telecommunications,9213,5666,61.5000542711386
2008-06-01,Financial and insurance services,23093,13907,60.22171220716235
2008-06-01,"Rental, hiring and real estate services",7544,3645,48.316542948038176
2008-06-01,"Professional, scientific and technical services",17573,2814,16.013202071359473
2008-06-01,Administrative and support services,10221,1644,16.084531846199003
2008-06-01,Public administration and safety,15281,2628,17.197827367318894
2008-06-01,Education and training,13242,1829,13.812112973871017
2008-06-01,Health care and social assistance,17680,2831,16.012443438914026
2008-06-01,Arts and recreation services,2517,1023,40.64362336114422
2008-06-01,Other services,5624,1691,30.067567567567565
2008-06-01,Ownership of dwellings,23676,21733,91.79337725967224
2008-06-01,Total,286003,130232,45.53518669384587
2008-06-01,Total less mining,260856,109418,41.945747845554635
2008-06-01,Total less mi and ag,253336,103838,40.98825275523416
2008-09-01,"Agriculture, forestry and fishing",7189,5277,73.40381137849492
2008-09-01,Mining,30818,26122,84.76215198909728
2008-09-01,Manufacturing,27028,11087,41.02042326476247
2008-09-01,"Electricity, gas, water and waste services",7477,4834,64.65159823458606
2008-09-01,Construction,23310,10724,46.006006006006004
2008-09-01,Wholesale trade,13962,5043,36.11946712505372
2008-09-01,Retail trade,13920,3864,27.75862068965517
2008-09-01,Accommodation and food services,7460,2515,33.71313672922252
2008-09-01,"Transport, postal and warehousing",14912,6666,44.70225321888412
2008-09-01,Information media and telecommunications,9296,5835,62.76893287435457
2008-09-01,Financial and insurance services,23986,14976,62.43642124572667
2008-09-01,"Rental, hiring and real estate services",7618,3659,48.030979259648205
2008-09-01,"Professional, scientific and technical services",19339,4278,22.121102435493047
2008-09-01,Administrative and support services,10192,1855,18.20054945054945
2008-09-01,Public administration and safety,15599,2779,17.81524456695942
2008-09-01,Education and training,13403,1966,14.668357830336493
2008-09-01,Health care and social assistance,17675,2738,15.490806223479492
2008-09-01,Arts and recreation services,2613,1110,42.47990815154994
2008-09-01,Other services,5587,1433,25.648827635582606
2008-09-01,Ownership of dwellings,24049,22123,91.99135099172523
2008-09-01,Total,295309,138754,46.98603835304715
2008-09-01,Total less mining,264491,112632,42.58443576530014
2008-09-01,Total less mi and ag,257302,107355,41.72334455231596
2008-12-01,"Agriculture, forestry and fishing",7421,5495,74.046624444145
2008-12-01,Mining,31013,26080,84.09376712991326
2008-12-01,Manufacturing,26112,10069,38.560814950980394
2008-12-01,"Electricity, gas, water and waste services",7117,4417,62.06266685401152
2008-12-01,Construction,23153,10921,47.16883341251673
2008-12-01,Wholesale trade,11800,2839,24.059322033898304
2008-12-01,Retail trade,14879,4793,32.21318637005175
2008-12-01,Accommodation and food services,7516,2436,32.41085683874401
2008-12-01,"Transport, postal and warehousing",14689,6539,44.516304717816055
2008-12-01,Information media and telecommunications,9897,6293,63.584924724664035
2008-12-01,Financial and insurance services,24272,15524,63.958470665787736
2008-12-01,"Rental, hiring and real estate services",7763,3772,48.58946283653227
2008-12-01,"Professional, scientific and technical services",19957,4652,23.310116751014682
2008-12-01,Administrative and support services,9326,1471,15.773107441561226
2008-12-01,Public administration and safety,15781,2859,18.11672264115075
2008-12-01,Education and training,13814,2053,14.861734472274504
2008-12-01,Health care and social assistance,17994,2886,16.038679559853282
2008-12-01,Arts and recreation services,2564,1107,43.174726989079566
2008-12-01,Other services,5614,1508,26.861417883861776
2008-12-01,Ownership of dwellings,24767,22799,92.05394274639642
2008-12-01,Total,295585,138648,46.90630444711335
2008-12-01,Total less mining,264572,112568,42.547208321364316
2008-12-01,Total less mi and ag,257151,107073,41.63818145758717
2009-03-01,"Agriculture, forestry and fishing",7306,5404,73.96660279222557
2009-03-01,Mining,29321,24312,82.916680877187
2009-03-01,Manufacturing,25700,10177,39.59922178988327
2009-03-01,"Electricity, gas, water and waste services",7485,4771,63.74081496325985
2009-03-01,Construction,22987,10666,46.400139209118194
2009-03-01,Wholesale trade,13906,4972,35.75435064001151
2009-03-01,Retail trade,14183,4227,29.80328562363393
2009-03-01,Accommodation and food services,7609,2441,32.08043106847155
2009-03-01,"Transport, postal and warehousing",14646,6585,44.96108152396559
2009-03-01,Information media and telecommunications,9935,6287,63.28132863613488
2009-03-01,Financial and insurance services,25229,16246,64.39414958975782
2009-03-01,"Rental, hiring and real estate services",7078,3150,44.5040972025996
2009-03-01,"Professional, scientific and technical services",20516,5318,25.921232209007606
2009-03-01,Administrative and support services,8797,1332,15.14152552006366
2009-03-01,Public administration and safety,16024,2899,18.09161258112831
2009-03-01,Education and training,13957,1988,14.243748656588092
2009-03-01,Health care and social assistance,17805,2673,15.012636899747262
2009-03-01,Arts and recreation services,2625,1119,42.628571428571426
2009-03-01,Other services,6562,2564,39.073453215483084
2009-03-01,Ownership of dwellings,25541,23554,92.22035159155867
2009-03-01,Total,297427,140902,47.37364126323434
2009-03-01,Total less mining,268106,116590,43.486531446517425
2009-03-01,Total less mi and ag,260800,111186,42.63266871165644
2009-06-01,"Agriculture, forestry and fishing",7330,5444,74.27012278308321
2009-06-01,Mining,22579,17731,78.52872137827185
2009-06-01,Manufacturing,26555,11261,42.40632649218603
2009-06-01,"Electricity, gas, water and waste services",7673,4904,63.91242017463834
2009-06-01,Construction,22865,10655,46.59960638530505
2009-06-01,Wholesale trade,14805,5992,40.472813238770684
2009-06-01,Retail trade,15422,5401,35.02139800285307
2009-06-01,Accommodation and food services,7749,2609,33.66886049812879
2009-06-01,"Transport, postal and warehousing",15145,6958,45.94255529877847
2009-06-01,Information media and telecommunications,10290,6654,64.66472303206997
2009-06-01,Financial and insurance services,24911,16227,65.13989803701176
2009-06-01,"Rental, hiring and real estate services",7506,3823,50.932587263522514
2009-06-01,"Professional, scientific and technical services",18177,3040,16.724431974473237
2009-06-01,Administrative and support services,9133,1766,19.336472134019488
2009-06-01,Public administration and safety,16261,2910,17.895578377713548
2009-06-01,Education and training,14246,2116,14.85329215218307
2009-06-01,Health care and social assistance,18743,3080,16.432801579256257
2009-06-01,Arts and recreation services,2628,1132,43.07458143074581
2009-06-01,Other services,5456,1370,25.109970674486803
2009-06-01,Ownership of dwellings,26125,24154,92.4555023923445
2009-06-01,Total,292803,136438,46.59720016529885
2009-06-01,Total less mining,270224,118707,43.92911066374563
2009-06-01,Total less mi and ag,262894,113263,43.08314377657915
2009-09-01,"Agriculture, forestry and fishing",7459,5646,75.6937927336104
2009-09-01,Mining,20933,16193,77.35632733005303
2009-09-01,Manufacturing,24823,9404,37.884220279579424
2009-09-01,"Electricity, gas, water and waste services",7520,4663,62.00797872340426
2009-09-01,Construction,23086,10749,46.56068613012215
2009-09-01,Wholesale trade,13855,5051,36.45615301335258
2009-09-01,Retail trade,14634,4646,31.74798414650813
2009-09-01,Accommodation and food services,7686,2555,33.24225865209472
2009-09-01,"Transport, postal and warehousing",15141,6804,44.9375866851595
2009-09-01,Information media and telecommunications,10479,6862,65.48334764767631
2009-09-01,Financial and insurance services,24852,15889,63.93449219378722
2009-09-01,"Rental, hiring and real estate services",7869,4139,52.59880543906469
2009-09-01,"Professional, scientific and technical services",20350,5325,26.16707616707617
2009-09-01,Administrative and support services,9649,1871,19.390610425950875
2009-09-01,Public administration and safety,16563,2864,17.291553462536978
2009-09-01,Education and training,14649,2107,14.383234350467609
2009-09-01,Health care and social assistance,18979,3024,15.93340007376574
2009-09-01,Arts and recreation services,2609,1063,40.743579915676506
2009-09-01,Other services,5825,1714,29.42489270386266
2009-09-01,Ownership of dwellings,26098,23987,91.9112575676297
2009-09-01,Total,292936,134428,45.88988721085834
2009-09-01,Total less mining,272003,118235,43.46827057054517
2009-09-01,Total less mi and ag,264544,112589,42.55964981250756
2009-12-01,"Agriculture, forestry and fishing",7321,5526,75.48149159950826
2009-12-01,Mining,20405,15359,75.27076696888018
