"","date","industry","gva","gos","margin"
"840",2011-09-01,"Rental, hiring and real estate services",9262,5086,54.9125458864176
"841",2011-09-01,"Professional, scientific and technical services",24165,6279,25.983860955928
"842",2011-09-01,"Administrative and support services",11230,1365,12.1549421193232
"843",2011-09-01,"Public administration and safety",18923,3045,16.091528827353
"844",2011-09-01,"Education and training",16810,2187,13.0101130279595
"845",2011-09-01,"Health care and social assistance",22776,3450,15.1475237091675
"846",2011-09-01,"Arts and recreation services",3047,1344,44.1089596324253
"847",2011-09-01,"Other services",7347,2623,35.70164693072
"848",2011-09-01,"Ownership of dwellings",29718,27379,92.1293492159634
"849",2011-09-01,"Total",350710,164925,47.0260329046791
"850",2011-09-01,"Total less mining",314914,135984,43.1813129933887
"851",2011-09-01,"Total less mi and ag",306241,129285,42.2167508596171
"852",2011-12-01,"Agriculture, forestry and fishing",8648,6638,76.7576318223867
"853",2011-12-01,"Mining",34913,27644,79.1796751926217
"854",2011-12-01,"Manufacturing",26426,9895,37.4441837584197
"855",2011-12-01,"Electricity, gas, water and waste services",10072,6609,65.6175536139794
"856",2011-12-01,"Construction",29430,13818,46.9520897043833
"857",2011-12-01,"Wholesale trade",15175,4972,32.7644151565074
"858",2011-12-01,"Retail trade",17206,5662,32.9071254213646
"859",2011-12-01,"Accommodation and food services",9209,3249,35.2807036594636
"860",2011-12-01,"Transport, postal and warehousing",17722,7946,44.8369258548697
"861",2011-12-01,"Information media and telecommunications",10448,6439,61.6290199081164
"862",2011-12-01,"Financial and insurance services",27279,17217,63.1144836687562
"863",2011-12-01,"Rental, hiring and real estate services",9524,5382,56.509869802604
"864",2011-12-01,"Professional, scientific and technical services",24948,6715,26.9159852493186
"865",2011-12-01,"Administrative and support services",12310,2174,17.6604386677498
"866",2011-12-01,"Public administration and safety",19077,3087,16.1817895895581
"867",2011-12-01,"Education and training",16757,2237,13.3496449245092
"868",2011-12-01,"Health care and social assistance",22651,3473,15.3326563948612
"869",2011-12-01,"Arts and recreation services",3114,1379,44.2838792549775
"870",2011-12-01,"Other services",7021,2108,30.0242130750605
"871",2011-12-01,"Ownership of dwellings",30361,27946,92.0457165442508
"872",2011-12-01,"Total",352322,164615,46.7228841798128
"873",2011-12-01,"Total less mining",317409,136971,43.1528406566922
"874",2011-12-01,"Total less mi and ag",308761,130333,42.2116135133647
"875",2012-03-01,"Agriculture, forestry and fishing",8297,6272,75.5935880438713
"876",2012-03-01,"Mining",30935,23446,75.791175044448
"877",2012-03-01,"Manufacturing",26214,9388,35.8129243915465
"878",2012-03-01,"Electricity, gas, water and waste services",10531,6812,64.6852150792897
"879",2012-03-01,"Construction",29688,13454,45.3179735920237
"880",2012-03-01,"Wholesale trade",16283,5844,35.89019222502
"881",2012-03-01,"Retail trade",17434,5773,33.11345646438
"882",2012-03-01,"Accommodation and food services",9484,3590,37.8532264867145
"883",2012-03-01,"Transport, postal and warehousing",17974,7999,44.5031712473573
"884",2012-03-01,"Information media and telecommunications",10839,6800,62.7364147984131
"885",2012-03-01,"Financial and insurance services",27949,17424,62.3421231528856
"886",2012-03-01,"Rental, hiring and real estate services",9546,5450,57.0919756966269
"887",2012-03-01,"Professional, scientific and technical services",23910,5110,21.3718109577583
"888",2012-03-01,"Administrative and support services",12652,2378,18.7954473601012
"889",2012-03-01,"Public administration and safety",19530,3125,16.0010240655402
"890",2012-03-01,"Education and training",17240,2198,12.7494199535963
"891",2012-03-01,"Health care and social assistance",23239,3719,16.0032703644735
"892",2012-03-01,"Arts and recreation services",2983,1273,42.6751592356688
"893",2012-03-01,"Other services",6856,1593,23.2351225204201
"894",2012-03-01,"Ownership of dwellings",30845,28382,92.0149132760577
"895",2012-03-01,"Total",352786,160391,45.4641057184809
"896",2012-03-01,"Total less mining",321851,136945,42.5491920174242
"897",2012-03-01,"Total less mi and ag",313554,130673,41.674799237133
"898",2012-06-01,"Agriculture, forestry and fishing",8656,6632,76.6173752310536
"899",2012-06-01,"Mining",31207,23565,75.5119043804275
"900",2012-06-01,"Manufacturing",25303,8905,35.1934553215034
"901",2012-06-01,"Electricity, gas, water and waste services",10495,6860,65.3644592663173
"902",2012-06-01,"Construction",29801,13526,45.3877386664877
"903",2012-06-01,"Wholesale trade",15788,5249,33.2467696985052
"904",2012-06-01,"Retail trade",17168,5649,32.9042404473439
"905",2012-06-01,"Accommodation and food services",9303,3372,36.24637213802
"906",2012-06-01,"Transport, postal and warehousing",18835,8344,44.3005043801434
"907",2012-06-01,"Information media and telecommunications",10884,6533,60.023888276369
"908",2012-06-01,"Financial and insurance services",27811,17886,64.3126820322894
"909",2012-06-01,"Rental, hiring and real estate services",10274,5839,56.8327817792486
"910",2012-06-01,"Professional, scientific and technical services",25863,7223,27.9279279279279
"911",2012-06-01,"Administrative and support services",11750,1035,8.80851063829787
"912",2012-06-01,"Public administration and safety",19855,3158,15.9053135230421
"913",2012-06-01,"Education and training",17424,2178,12.5
"914",2012-06-01,"Health care and social assistance",23779,3778,15.8879683754573
"915",2012-06-01,"Arts and recreation services",2949,1199,40.6578501186843
"916",2012-06-01,"Other services",7120,1994,28.0056179775281
"917",2012-06-01,"Ownership of dwellings",31131,28624,91.9469339243841
"918",2012-06-01,"Total",355271,161436,45.44024139319
"919",2012-06-01,"Total less mining",324064,137871,42.5443739508245
"920",2012-06-01,"Total less mi and ag",315408,131239,41.6092806777254
"921",2012-09-01,"Agriculture, forestry and fishing",8699,6683,76.8249224048741
"922",2012-09-01,"Mining",29403,21318,72.5028058361392
"923",2012-09-01,"Manufacturing",25190,9202,36.5303691941247
"924",2012-09-01,"Electricity, gas, water and waste services",11643,6696,57.5109507858799
"925",2012-09-01,"Construction",30567,13878,45.4019040141329
"926",2012-09-01,"Wholesale trade",16213,5853,36.1006599642262
"927",2012-09-01,"Retail trade",16939,5353,31.6016293759962
"928",2012-09-01,"Accommodation and food services",9629,3447,35.798109876415
"929",2012-09-01,"Transport, postal and warehousing",18737,8560,45.6850082724022
"930",2012-09-01,"Information media and telecommunications",10729,6676,62.2238792058906
"931",2012-09-01,"Financial and insurance services",28456,18578,65.2867585043576
"932",2012-09-01,"Rental, hiring and real estate services",10150,5699,56.1477832512315
"933",2012-09-01,"Professional, scientific and technical services",25626,7030,27.4330757824085
"934",2012-09-01,"Administrative and support services",12822,2199,17.1502105755732
"935",2012-09-01,"Public administration and safety",19713,3181,16.1365596307006
"936",2012-09-01,"Education and training",17368,2048,11.7918010133579
"937",2012-09-01,"Health care and social assistance",23858,3892,16.3131863525861
"938",2012-09-01,"Arts and recreation services",2989,1253,41.92037470726
"939",2012-09-01,"Other services",6742,1826,27.0839513497478
"940",2012-09-01,"Ownership of dwellings",31779,29217,91.9380723119041
"941",2012-09-01,"Total",356754,162082,45.4324268263285
"942",2012-09-01,"Total less mining",327351,140764,43.0009378312576
"943",2012-09-01,"Total less mi and ag",318652,134081,42.0775642393583
"944",2012-12-01,"Agriculture, forestry and fishing",8699,6676,76.7444533854466
"945",2012-12-01,"Mining",27894,19952,71.5279271527927
"946",2012-12-01,"Manufacturing",24845,8667,34.8842825518213
"947",2012-12-01,"Electricity, gas, water and waste services",11823,6921,58.5384420197919
"948",2012-12-01,"Construction",30627,13840,45.188885623796
"949",2012-12-01,"Wholesale trade",15995,5370,33.5729915598625
"950",2012-12-01,"Retail trade",17573,5795,32.9767256586809
"951",2012-12-01,"Accommodation and food services",9852,3663,37.1802679658952
"952",2012-12-01,"Transport, postal and warehousing",18772,8586,45.7383336884722
"953",2012-12-01,"Information media and telecommunications",10642,6531,61.3700432249577
"954",2012-12-01,"Financial and insurance services",29180,18973,65.0205620287868
"955",2012-12-01,"Rental, hiring and real estate services",10354,5674,54.8000772648252
"956",2012-12-01,"Professional, scientific and technical services",26495,7396,27.9147008869598
"957",2012-12-01,"Administrative and support services",11737,1424,12.1325722075488
"958",2012-12-01,"Public administration and safety",19923,3199,16.056818752196
"959",2012-12-01,"Education and training",17835,2019,11.3204373423045
"960",2012-12-01,"Health care and social assistance",24513,4129,16.8441235262922
"961",2012-12-01,"Arts and recreation services",3078,1345,43.6972059779077
"962",2012-12-01,"Other services",6819,1872,27.452705675319
"963",2012-12-01,"Ownership of dwellings",32225,29642,91.9844840961986
"964",2012-12-01,"Total",359643,162431,45.1645103616642
"965",2012-12-01,"Total less mining",331749,142479,42.9478310409376
"966",2012-12-01,"Total less mi and ag",323050,135803,42.0377650518496
"967",2013-03-01,"Agriculture, forestry and fishing",8884,6838,76.9698334083746
"968",2013-03-01,"Mining",29386,21307,72.5073164091744
"969",2013-03-01,"Manufacturing",25174,8920,35.4333836497974
"970",2013-03-01,"Electricity, gas, water and waste services",11609,6850,59.0059436643983
"971",2013-03-01,"Construction",31177,14184,45.495076498701
"972",2013-03-01,"Wholesale trade",16317,5771,35.3680210823068
"973",2013-03-01,"Retail trade",17476,5614,32.1240558480201
"974",2013-03-01,"Accommodation and food services",9449,3274,34.6491692242565
"975",2013-03-01,"Transport, postal and warehousing",18948,8730,46.0734642178594
"976",2013-03-01,"Information media and telecommunications",10735,6648,61.9282720074523
"977",2013-03-01,"Financial and insurance services",29246,18708,63.9677220816522
"978",2013-03-01,"Rental, hiring and real estate services",10581,5876,55.5335034495794
"979",2013-03-01,"Professional, scientific and technical services",26052,6974,26.7695378473822
"980",2013-03-01,"Administrative and support services",11730,1546,13.1798806479113
"981",2013-03-01,"Public administration and safety",19981,3241,16.2204093889195
"982",2013-03-01,"Education and training",17822,2020,11.3343059140388
"983",2013-03-01,"Health care and social assistance",24771,4033,16.2811351984175
"984",2013-03-01,"Arts and recreation services",2979,1271,42.6653239342061
"985",2013-03-01,"Other services",7305,2241,30.6776180698152
"986",2013-03-01,"Ownership of dwellings",32859,30238,92.0234943242339
"987",2013-03-01,"Total",362797,164602,45.3702759394372
"988",2013-03-01,"Total less mining",333411,143295,42.978486012759
"989",2013-03-01,"Total less mi and ag",324527,136457,42.0479651924185
"990",2013-06-01,"Agriculture, forestry and fishing",9086,7022,77.2837332159366
"991",2013-06-01,"Mining",31172,23342,74.8813037341204
"992",2013-06-01,"Manufacturing",24776,8693,35.0863739102357
"993",2013-06-01,"Electricity, gas, water and waste services",11335,6533,57.6356418173798
"994",2013-06-01,"Construction",32277,14930,46.2558478173312
"995",2013-06-01,"Wholesale trade",16604,5847,35.2144061671886
"996",2013-06-01,"Retail trade",18058,5981,33.12105438033
"997",2013-06-01,"Accommodation and food services",9570,3340,34.9007314524556
"998",2013-06-01,"Transport, postal and warehousing",19142,8864,46.3065510395988
"999",2013-06-01,"Information media and telecommunications",10905,6677,61.2287941311325
"1000",2013-06-01,"Financial and insurance services",29327,18788,64.0638319637194
"1001",2013-06-01,"Rental, hiring and real estate services",10360,5629,54.3339768339768
"1002",2013-06-01,"Professional, scientific and technical services",26379,7145,27.0859395731453
"1003",2013-06-01,"Administrative and support services",11220,888,7.9144385026738
"1004",2013-06-01,"Public administration and safety",20178,3291,16.3098424026167
"1005",2013-06-01,"Education and training",18133,2044,11.2722660343021
"1006",2013-06-01,"Health care and social assistance",25028,4225,16.8810931756433
"1007",2013-06-01,"Arts and recreation services",3113,1363,43.784131063283
"1008",2013-06-01,"Other services",7149,1971,27.5702895509862
"1009",2013-06-01,"Ownership of dwellings",33435,30762,92.0053835800808
"1010",2013-06-01,"Total",367191,167297,45.5613018837608
"1011",2013-06-01,"Total less mining",336019,143955,42.8413274249373
"1012",2013-06-01,"Total less mi and ag",326933,136933,41.8841169291567
"1013",2013-09-01,"Agriculture, forestry and fishing",9102,7012,77.0380136233795
"1014",2013-09-01,"Mining",33059,24887,75.2805590005747
"1015",2013-09-01,"Manufacturing",25587,9505,37.1477703521319
"1016",2013-09-01,"Electricity, gas, water and waste services",11596,7031,60.6329768885823
"1017",2013-09-01,"Construction",32136,14887,46.3249937764501
"1018",2013-09-01,"Wholesale trade",14809,4204,28.3881423458708
"1019",2013-09-01,"Retail trade",17568,5529,31.4719945355191
"1020",2013-09-01,"Accommodation and food services",9612,3371,35.0707449022056
"1021",2013-09-01,"Transport, postal and warehousing",18739,8381,44.724905277763
"1022",2013-09-01,"Information media and telecommunications",10751,6604,61.4268440145103
"1023",2013-09-01,"Financial and insurance services",29433,19130,64.9950735568919
"1024",2013-09-01,"Rental, hiring and real estate services",10592,5901,55.7118580060423
"1025",2013-09-01,"Professional, scientific and technical services",25587,6125,23.9379372337515
"1026",2013-09-01,"Administrative and support services",12194,1616,13.2524192225685
"1027",2013-09-01,"Public administration and safety",20351,3354,16.4807626160877
"1028",2013-09-01,"Education and training",18384,2123,11.5480852915579
"1029",2013-09-01,"Health care and social assistance",25229,4119,16.3264497205597
"1030",2013-09-01,"Arts and recreation services",3302,1476,44.7001817080557
"1031",2013-09-01,"Other services",7459,2018,27.0545649550878
"1032",2013-09-01,"Ownership of dwellings",33930,31136,91.7653993516062
"1033",2013-09-01,"Total",368849,167825,45.4996489078186
"1034",2013-09-01,"Total less mining",335790,142938,42.5676762262128
"1035",2013-09-01,"Total less mi and ag",326688,135926,41.6072827896954
"1036",2013-12-01,"Agriculture, forestry and fishing",9093,6962,76.5643901902562
"1037",2013-12-01,"Mining",33915,25897,76.3585434173669
"1038",2013-12-01,"Manufacturing",24926,8775,35.2042044451577
"1039",2013-12-01,"Electricity, gas, water and waste services",11398,6759,59.2998771714336
"1040",2013-12-01,"Construction",32617,15160,46.4788300579452
"1041",2013-12-01,"Wholesale trade",17177,6649,38.708738429295
"1042",2013-12-01,"Retail trade",17725,5738,32.3723554301834
"1043",2013-12-01,"Accommodation and food services",9383,2746,29.2656932750719
"1044",2013-12-01,"Transport, postal and warehousing",18764,8389,44.7079513962908
"1045",2013-12-01,"Information media and telecommunications",10772,6579,61.0750092833271
"1046",2013-12-01,"Financial and insurance services",29983,19167,63.9262248607544
"1047",2013-12-01,"Rental, hiring and real estate services",11010,6216,56.4577656675749
"1048",2013-12-01,"Professional, scientific and technical services",26363,6779,25.7140689602852
"1049",2013-12-01,"Administrative and support services",12579,1384,11.002464424835
"1050",2013-12-01,"Public administration and safety",20597,3399,16.5024032626111
"1051",2013-12-01,"Education and training",18614,2166,11.6364027076394
"1052",2013-12-01,"Health care and social assistance",25794,4152,16.0967666899279
"1053",2013-12-01,"Arts and recreation services",3143,1302,41.4253897550111
"1054",2013-12-01,"Other services",7271,1885,25.9249071654518
"1055",2013-12-01,"Ownership of dwellings",34181,31345,91.7029928907873
"1056",2013-12-01,"Total",375671,171812,45.7346987124372
"1057",2013-12-01,"Total less mining",341756,145915,42.6956659136928
"1058",2013-12-01,"Total less mi and ag",332663,138953,41.7698992674268
"1059",2014-03-01,"Agriculture, forestry and fishing",8634,6468,74.9131341209173
"1060",2014-03-01,"Mining",34535,26278,76.090922252787
"1061",2014-03-01,"Manufacturing",24082,8079,33.5478780832157
"1062",2014-03-01,"Electricity, gas, water and waste services",11374,6723,59.1084930543344
"1063",2014-03-01,"Construction",32794,14986,45.6973836677441
"1064",2014-03-01,"Wholesale trade",16075,5561,34.5940902021773
"1065",2014-03-01,"Retail trade",17600,5714,32.4659090909091
"1066",2014-03-01,"Accommodation and food services",9860,3078,31.2170385395538
"1067",2014-03-01,"Transport, postal and warehousing",19094,8593,45.003666073112
"1068",2014-03-01,"Information media and telecommunications",11028,6786,61.5342763873776
"1069",2014-03-01,"Financial and insurance services",30469,19554,64.1767041911451
"1070",2014-03-01,"Rental, hiring and real estate services",11496,6411,55.7672233820459
"1071",2014-03-01,"Professional, scientific and technical services",25898,6364,24.5733261255695
"1072",2014-03-01,"Administrative and support services",12887,1467,11.3835648327772
"1073",2014-03-01,"Public administration and safety",20740,3467,16.7164898746384
"1074",2014-03-01,"Education and training",18710,2233,11.9347942276857
"1075",2014-03-01,"Health care and social assistance",26103,4081,15.6342182890855
"1076",2014-03-01,"Arts and recreation services",3480,1580,45.4022988505747
"1077",2014-03-01,"Other services",7864,2491,31.675991861648
"1078",2014-03-01,"Ownership of dwellings",34299,31416,91.5945071284877
"1079",2014-03-01,"Total",377686,171998,45.5399458809699
"1080",2014-03-01,"Total less mining",343151,145720,42.4652703911689
"1081",2014-03-01,"Total less mi and ag",334517,139252,41.6277797540932
"1082",2014-06-01,"Agriculture, forestry and fishing",8993,6804,75.6588457689314
"1083",2014-06-01,"Mining",32178,23827,74.0474858599043
"1084",2014-06-01,"Manufacturing",25469,9444,37.0803722172052
"1085",2014-06-01,"Electricity, gas, water and waste services",11432,6541,57.2165850244927
"1086",2014-06-01,"Construction",33545,15344,45.7415412132956
"1087",2014-06-01,"Wholesale trade",16777,6406,38.183227037015
"1088",2014-06-01,"Retail trade",17423,5424,31.1312632726855
"1089",2014-06-01,"Accommodation and food services",10338,3317,32.0855097697814
"1090",2014-06-01,"Transport, postal and warehousing",19323,8935,46.2402318480567
"1091",2014-06-01,"Information media and telecommunications",11308,6998,61.8853908737177
"1092",2014-06-01,"Financial and insurance services",30565,19619,64.1877964992639
"1093",2014-06-01,"Rental, hiring and real estate services",11704,6553,55.9894053315106
"1094",2014-06-01,"Professional, scientific and technical services",26229,6600,25.1629875328835
"1095",2014-06-01,"Administrative and support services",12782,1361,10.6477859489908
"1096",2014-06-01,"Public administration and safety",20860,3505,16.8024928092042
"1097",2014-06-01,"Education and training",18991,2254,11.8687799483966
"1098",2014-06-01,"Health care and social assistance",26508,4034,15.2180473819224
"1099",2014-06-01,"Arts and recreation services",3017,1114,36.9240967848856
"1100",2014-06-01,"Other services",6942,1492,21.49236531259
"1101",2014-06-01,"Ownership of dwellings",34549,31643,91.5887579958899
"1102",2014-06-01,"Total",378428,170728,45.1150549113702
"1103",2014-06-01,"Total less mining",346250,146901,42.4262815884477
"1104",2014-06-01,"Total less mi and ag",337257,140097,41.5401311166262
"1105",2014-09-01,"Agriculture, forestry and fishing",9307,7109,76.3833673579027
"1106",2014-09-01,"Mining",28623,20773,72.5745030220452
"1107",2014-09-01,"Manufacturing",25375,9180,36.1773399014778
"1108",2014-09-01,"Electricity, gas, water and waste services",10797,6997,64.8050384366028
"1109",2014-09-01,"Construction",33248,15166,45.6147738209817
"1110",2014-09-01,"Wholesale trade",16302,5777,35.437369647896
"1111",2014-09-01,"Retail trade",17479,5468,31.2832541907432
"1112",2014-09-01,"Accommodation and food services",10144,3174,31.2894321766562
"1113",2014-09-01,"Transport, postal and warehousing",19527,9187,47.0476775746402
"1114",2014-09-01,"Information media and telecommunications",10801,6481,60.0037033607999
"1115",2014-09-01,"Financial and insurance services",31272,20126,64.357892044001
"1116",2014-09-01,"Rental, hiring and real estate services",11164,6141,55.0071658903619
"1117",2014-09-01,"Professional, scientific and technical services",26152,6307,24.1167023554604
"1118",2014-09-01,"Administrative and support services",13449,1864,13.8597665253922
"1119",2014-09-01,"Public administration and safety",20832,3552,17.0506912442396
"1120",2014-09-01,"Education and training",19066,2257,11.83782649743
"1121",2014-09-01,"Health care and social assistance",27102,4065,14.9988930706221
"1122",2014-09-01,"Arts and recreation services",3279,1395,42.5434583714547
"1123",2014-09-01,"Other services",7555,2069,27.3858371939113
"1124",2014-09-01,"Ownership of dwellings",35031,32056,91.5075219091662
"1125",2014-09-01,"Total",376313,168941,44.8937453662244
"1126",2014-09-01,"Total less mining",347690,148168,42.6149731082286
"1127",2014-09-01,"Total less mi and ag",338383,141059,41.6861958195299
"1128",2014-12-01,"Agriculture, forestry and fishing",9346,7097,75.9362294029531
"1129",2014-12-01,"Mining",27302,19433,71.1779356823676
"1130",2014-12-01,"Manufacturing",25096,8792,35.0334714695569
"1131",2014-12-01,"Electricity, gas, water and waste services",11170,7299,65.3446732318711
"1132",2014-12-01,"Construction",33112,15082,45.5484416525731
"1133",2014-12-01,"Wholesale trade",16122,5526,34.2761443989579
"1134",2014-12-01,"Retail trade",17649,5699,32.2907813473851
"1135",2014-12-01,"Accommodation and food services",9991,2992,29.9469522570313
"1136",2014-12-01,"Transport, postal and warehousing",20111,9701,48.237283078912
"1137",2014-12-01,"Information media and telecommunications",10895,6528,59.9173932996788
"1138",2014-12-01,"Financial and insurance services",32174,20902,64.965500093243
"1139",2014-12-01,"Rental, hiring and real estate services",11410,6439,56.432953549518
"1140",2014-12-01,"Professional, scientific and technical services",26485,6423,24.2514630923164
"1141",2014-12-01,"Administrative and support services",13766,1998,14.5140200493971
"1142",2014-12-01,"Public administration and safety",20993,3596,17.1295193635974
"1143",2014-12-01,"Education and training",19287,2293,11.8888370404936
"1144",2014-12-01,"Health care and social assistance",27493,4136,15.043829338377
"1145",2014-12-01,"Arts and recreation services",3444,1500,43.5540069686411
"1146",2014-12-01,"Other services",7591,2199,28.9685153471216
"1147",2014-12-01,"Ownership of dwellings",35590,32579,91.5397583590896
"1148",2014-12-01,"Total",379788,170972,45.0177467429197
"1149",2014-12-01,"Total less mining",352486,151539,42.9914946976618
"1150",2014-12-01,"Total less mi and ag",343140,144442,42.094188960774
"1151",2015-03-01,"Agriculture, forestry and fishing",9989,7674,76.8245069576534
"1152",2015-03-01,"Mining",26328,18496,70.2522029778183
"1153",2015-03-01,"Manufacturing",25214,8978,35.607202347902
"1154",2015-03-01,"Electricity, gas, water and waste services",11330,7328,64.6778464254192
"1155",2015-03-01,"Construction",34011,16160,47.5140395754315
"1156",2015-03-01,"Wholesale trade",16483,5798,35.1756355032458
"1157",2015-03-01,"Retail trade",18692,6366,34.0573507382838
"1158",2015-03-01,"Accommodation and food services",10367,3235,31.2047844120768
"1159",2015-03-01,"Transport, postal and warehousing",18670,8253,44.2046063202999
"1160",2015-03-01,"Information media and telecommunications",11069,6568,59.3368868009757
"1161",2015-03-01,"Financial and insurance services",32321,21142,65.4125800563101
"1162",2015-03-01,"Rental, hiring and real estate services",11944,7006,58.6570663094441
"1163",2015-03-01,"Professional, scientific and technical services",26835,6656,24.8034283584871
"1164",2015-03-01,"Administrative and support services",12952,1251,9.65873996294009
"1165",2015-03-01,"Public administration and safety",21161,3650,17.2487122536742
"1166",2015-03-01,"Education and training",19636,2323,11.8303116724384
"1167",2015-03-01,"Health care and social assistance",27750,4266,15.372972972973
"1168",2015-03-01,"Arts and recreation services",3342,1450,43.3871932974267
"1169",2015-03-01,"Other services",7081,1663,23.4853834204208
"1170",2015-03-01,"Ownership of dwellings",36254,33215,91.6174766922271
"1171",2015-03-01,"Total",381270,171329,44.9363967791854
"1172",2015-03-01,"Total less mining",354942,152833,43.0585842193936
"1173",2015-03-01,"Total less mi and ag",344953,145159,42.0808052111447
"1174",2015-06-01,"Agriculture, forestry and fishing",10150,7737,76.2266009852217
"1175",2015-06-01,"Mining",24942,17055,68.3786384411836
"1176",2015-06-01,"Manufacturing",24749,8516,34.409471089741
"1177",2015-06-01,"Electricity, gas, water and waste services",11391,7386,64.8406636818541
"1178",2015-06-01,"Construction",33436,15599,46.6533078119392
"1179",2015-06-01,"Wholesale trade",15875,5058,31.8614173228346
"1180",2015-06-01,"Retail trade",17702,5289,29.8779798892781
"1181",2015-06-01,"Accommodation and food services",10554,3305,31.3151411787
"1182",2015-06-01,"Transport, postal and warehousing",20308,9725,47.8875320070908
"1183",2015-06-01,"Information media and telecommunications",11856,7389,62.3228744939271
"1184",2015-06-01,"Financial and insurance services",32880,21395,65.0699513381995
"1185",2015-06-01,"Rental, hiring and real estate services",12309,6917,56.1946543179787
"1186",2015-06-01,"Professional, scientific and technical services",27251,6894,25.2981541961763
"1187",2015-06-01,"Administrative and support services",13035,1428,10.9551208285386
"1188",2015-06-01,"Public administration and safety",21583,3694,17.115322244359
"1189",2015-06-01,"Education and training",19768,2310,11.685552407932
"1190",2015-06-01,"Health care and social assistance",27889,4098,14.6939653626878
"1191",2015-06-01,"Arts and recreation services",3340,1432,42.874251497006
"1192",2015-06-01,"Other services",7800,2302,29.5128205128205
"1193",2015-06-01,"Ownership of dwellings",36856,33770,91.6268721510745
"1194",2015-06-01,"Total",382998,170633,44.5519297750902
"1195",2015-06-01,"Total less mining",358056,153578,42.8921732913287
"1196",2015-06-01,"Total less mi and ag",347906,145841,41.9196564589286
"1197",2015-09-01,"Agriculture, forestry and fishing",10146,7789,76.769170116302
"1198",2015-09-01,"Mining",24945,17240,69.1120465023051
"1199",2015-09-01,"Manufacturing",24932,8774,35.1917214824322
"1200",2015-09-01,"Electricity, gas, water and waste services",11091,7059,63.6461996213146
"1201",2015-09-01,"Construction",33514,15633,46.6461777167751
"1202",2015-09-01,"Wholesale trade",15987,5093,31.8571339213111
"1203",2015-09-01,"Retail trade",18520,6100,32.9373650107991
"1204",2015-09-01,"Accommodation and food services",10697,3272,30.5880153314013
"1205",2015-09-01,"Transport, postal and warehousing",20367,9793,48.0826827711494
"1206",2015-09-01,"Information media and telecommunications",10866,6238,57.4084299650285
"1207",2015-09-01,"Financial and insurance services",32686,21356,65.336841461176
"1208",2015-09-01,"Rental, hiring and real estate services",12589,7370,58.5431726110096
"1209",2015-09-01,"Professional, scientific and technical services",27338,6967,25.4846733484527
"1210",2015-09-01,"Administrative and support services",13069,1117,8.54694314790726
"1211",2015-09-01,"Public administration and safety",22275,3761,16.8843995510662
"1212",2015-09-01,"Education and training",20069,2333,11.6248941153022
"1213",2015-09-01,"Health care and social assistance",28392,4289,15.1063679909834
"1214",2015-09-01,"Arts and recreation services",3388,1442,42.5619834710744
"1215",2015-09-01,"Other services",7392,1841,24.905303030303
"1216",2015-09-01,"Ownership of dwellings",37196,34049,91.5394128400903
"1217",2015-09-01,"Total",385225,171266,44.4586929716399
"1218",2015-09-01,"Total less mining",360280,154026,42.7517486399467
"1219",2015-09-01,"Total less mi and ag",350134,146237,41.7660095849018
"1220",2015-12-01,"Agriculture, forestry and fishing",9788,7364,75.2349816101349
"1221",2015-12-01,"Mining",24433,16790,68.7185364056808
"1222",2015-12-01,"Manufacturing",24950,8893,35.6432865731463
"1223",2015-12-01,"Electricity, gas, water and waste services",10777,6836,63.4313816460982
"1224",2015-12-01,"Construction",32856,14781,44.9872169466764
"1225",2015-12-01,"Wholesale trade",16560,5603,33.8345410628019
"1226",2015-12-01,"Retail trade",18609,5849,31.4310279972057
"1227",2015-12-01,"Accommodation and food services",10638,3209,30.1654446324497
"1228",2015-12-01,"Transport, postal and warehousing",19979,9365,46.8742179288253
"1229",2015-12-01,"Information media and telecommunications",11780,7071,60.025466893039
"1230",2015-12-01,"Financial and insurance services",32969,21628,65.6010191391914
"1231",2015-12-01,"Rental, hiring and real estate services",12085,6594,54.5635084815888
"1232",2015-12-01,"Professional, scientific and technical services",26242,5733,21.8466580291136
"1233",2015-12-01,"Administrative and support services",13339,1299,9.73836119649149
"1234",2015-12-01,"Public administration and safety",22685,3805,16.7731981485563
"1235",2015-12-01,"Education and training",19969,2246,11.247433521959
"1236",2015-12-01,"Health care and social assistance",28340,3964,13.9872971065632
"1237",2015-12-01,"Arts and recreation services",3405,1416,41.5859030837004
"1238",2015-12-01,"Other services",7364,1726,23.4383487235198
"1239",2015-12-01,"Ownership of dwellings",37387,34186,91.4382004440046
"1240",2015-12-01,"Total",385164,169367,43.9726973445078
"1241",2015-12-01,"Total less mining",360731,152577,42.2966143747003
"1242",2015-12-01,"Total less mi and ag",350943,145213,41.3779445664966
"1243",2016-03-01,"Agriculture, forestry and fishing",9926,7454,75.0957082409833
"1244",2016-03-01,"Mining",22840,15492,67.8283712784588
"1245",2016-03-01,"Manufacturing",24517,8216,33.5114410409104
"1246",2016-03-01,"Electricity, gas, water and waste services",10982,7108,64.7240939719541
"1247",2016-03-01,"Construction",33308,14862,44.6199111324607
"1248",2016-03-01,"Wholesale trade",17158,6167,35.9424175311808
"1249",2016-03-01,"Retail trade",18641,5807,31.1517622445148
"1250",2016-03-01,"Accommodation and food services",11110,3522,31.7011701170117
"1251",2016-03-01,"Transport, postal and warehousing",19991,9300,46.5209344204892
