"","date","industry","gop","sales","margin"
"849",2014-12-01,"Total",64347,618486,10.4039541719619
"850",2014-12-01,"Total less mining",45620,566637,8.05100972933289
"851",2015-03-01,"Mining",17338,50045,34.6448196623039
"852",2015-03-01,"Manufacturing",6709,87010,7.7106079760947
"853",2015-03-01,"Electricity, gas, water and waste services",2871,14413,19.9195171026157
"854",2015-03-01,"Construction",5098,76483,6.6655335172522
"855",2015-03-01,"Wholesale trade",5010,111555,4.49105822240151
"856",2015-03-01,"Retail trade",4414,91602,4.8186720813956
"857",2015-03-01,"Accommodation and food services",1681,21875,7.68457142857143
"858",2015-03-01,"Transport, postal and warehousing",4958,31633,15.6735055163911
"859",2015-03-01,"Information media and telecommunications",4731,18940,24.9788806758184
"860",2015-03-01,"Financial and insurance services",1093,10462,10.447333205888
"861",2015-03-01,"Rental, hiring and real estate services",4873,19630,24.824248599083
"862",2015-03-01,"Professional, scientific and technical services",2779,43506,6.38762469544431
"863",2015-03-01,"Administrative and support services",698,19893,3.50877192982456
"864",2015-03-01,"Arts and recreation services",1069,7057,15.1480799206462
"865",2015-03-01,"Other services",594,12757,4.65626714744846
"866",2015-03-01,"Total",63915,616861,10.3613293756616
"867",2015-03-01,"Total less mining",46577,566816,8.21730508665951
"868",2015-06-01,"Mining",16084,46223,34.796529866084
"869",2015-06-01,"Manufacturing",6603,86665,7.61899267293602
"870",2015-06-01,"Electricity, gas, water and waste services",2972,14523,20.4640914411623
"871",2015-06-01,"Construction",5197,76674,6.77804731721314
"872",2015-06-01,"Wholesale trade",5544,113963,4.86473680054053
"873",2015-06-01,"Retail trade",4633,92951,4.98434659121473
"874",2015-06-01,"Accommodation and food services",1706,21899,7.79031005982008
"875",2015-06-01,"Transport, postal and warehousing",5115,32076,15.9465020576132
"876",2015-06-01,"Information media and telecommunications",4716,18810,25.0717703349282
"877",2015-06-01,"Financial and insurance services",655,10439,6.27454737043778
"878",2015-06-01,"Rental, hiring and real estate services",5046,20229,24.9443867714667
"879",2015-06-01,"Professional, scientific and technical services",3290,42787,7.68925140813799
"880",2015-06-01,"Administrative and support services",649,20083,3.23158890603993
"881",2015-06-01,"Arts and recreation services",1021,7151,14.2777233953293
"882",2015-06-01,"Other services",739,12714,5.81249016831839
"883",2015-06-01,"Total",63970,617187,10.3647678904449
"884",2015-06-01,"Total less mining",47886,570964,8.3868685241101
"885",2015-09-01,"Mining",17088,47604,35.8961431812453
"886",2015-09-01,"Manufacturing",7229,86742,8.33390975536649
"887",2015-09-01,"Electricity, gas, water and waste services",2991,14803,20.2053637776126
"888",2015-09-01,"Construction",4278,78157,5.47359801425336
"889",2015-09-01,"Wholesale trade",5516,114235,4.82864271020265
"890",2015-09-01,"Retail trade",4644,94708,4.90349284115386
"891",2015-09-01,"Accommodation and food services",1676,21867,7.66451730918736
"892",2015-09-01,"Transport, postal and warehousing",5422,32224,16.8259682224429
"893",2015-09-01,"Information media and telecommunications",4668,19051,24.5026507794866
"894",2015-09-01,"Financial and insurance services",998,10443,9.5566408120272
"895",2015-09-01,"Rental, hiring and real estate services",5372,21044,25.5274662611671
"896",2015-09-01,"Professional, scientific and technical services",2829,42422,6.66870963179482
"897",2015-09-01,"Administrative and support services",568,19807,2.86767304488312
"898",2015-09-01,"Arts and recreation services",1013,7302,13.8729115310874
"899",2015-09-01,"Other services",638,12654,5.04188398925241
"900",2015-09-01,"Total",64930,623063,10.4210970640208
"901",2015-09-01,"Total less mining",47842,575459,8.3137113156628
"902",2015-12-01,"Mining",15713,44764,35.1018675721562
"903",2015-12-01,"Manufacturing",7053,83942,8.4022301112673
"904",2015-12-01,"Electricity, gas, water and waste services",2931,14990,19.5530353569046
"905",2015-12-01,"Construction",4261,79232,5.37787762520194
"906",2015-12-01,"Wholesale trade",5361,113277,4.73264652135915
"907",2015-12-01,"Retail trade",4454,95349,4.67126031736043
"908",2015-12-01,"Accommodation and food services",1684,21893,7.6919563330745
"909",2015-12-01,"Transport, postal and warehousing",5209,32091,16.2319653485401
"910",2015-12-01,"Information media and telecommunications",4826,19489,24.7626866437478
"911",2015-12-01,"Financial and insurance services",1076,10490,10.2573879885605
"912",2015-12-01,"Rental, hiring and real estate services",5211,21381,24.3721060754876
"913",2015-12-01,"Professional, scientific and technical services",2459,42290,5.81461338377867
"914",2015-12-01,"Administrative and support services",646,19798,3.26295585412668
"915",2015-12-01,"Arts and recreation services",1035,7485,13.8276553106212
"916",2015-12-01,"Other services",499,12667,3.93937001657851
"917",2015-12-01,"Total",62418,619138,10.0814358026805
"918",2015-12-01,"Total less mining",46705,574374,8.13146138230491
"919",2016-03-01,"Mining",13706,44775,30.6108319374651
"920",2016-03-01,"Manufacturing",6142,82505,7.44439730925398
"921",2016-03-01,"Electricity, gas, water and waste services",2747,15184,18.0914120126449
"922",2016-03-01,"Construction",4231,78351,5.40005871016324
"923",2016-03-01,"Wholesale trade",5173,112481,4.59899894204355
"924",2016-03-01,"Retail trade",4207,95056,4.42581215283622
"925",2016-03-01,"Accommodation and food services",1765,22392,7.88227938549482
"926",2016-03-01,"Transport, postal and warehousing",5347,31907,16.7580781646661
"927",2016-03-01,"Information media and telecommunications",4525,19262,23.4918492368394
"928",2016-03-01,"Financial and insurance services",682,10677,6.38756204926478
"929",2016-03-01,"Rental, hiring and real estate services",5279,21493,24.561485134695
"930",2016-03-01,"Professional, scientific and technical services",2445,42901,5.69916785156523
"931",2016-03-01,"Administrative and support services",677,19715,3.43393355313213
"932",2016-03-01,"Arts and recreation services",1056,7563,13.962713209044
"933",2016-03-01,"Other services",613,12469,4.91619215654824
"934",2016-03-01,"Total",58596,616731,9.5010628620906
"935",2016-03-01,"Total less mining",44890,571956,7.84850582911972
"936",2016-06-01,"Mining",16533,45685,36.1891211557404
"937",2016-06-01,"Manufacturing",6913,82540,8.37533317179549
"938",2016-06-01,"Electricity, gas, water and waste services",2984,15379,19.4030821249756
"939",2016-06-01,"Construction",3671,79223,4.63375534882547
"940",2016-06-01,"Wholesale trade",5193,114215,4.54668826336296
"941",2016-06-01,"Retail trade",4106,96218,4.26739279552682
"942",2016-06-01,"Accommodation and food services",1507,22424,6.72047805922226
"943",2016-06-01,"Transport, postal and warehousing",5501,32048,17.1648776834748
"944",2016-06-01,"Information media and telecommunications",4767,19074,24.9921358917899
"945",2016-06-01,"Financial and insurance services",1272,11007,11.5562823657672
"946",2016-06-01,"Rental, hiring and real estate services",5492,22175,24.7666290868095
"947",2016-06-01,"Professional, scientific and technical services",3276,43916,7.45969578285818
"948",2016-06-01,"Administrative and support services",882,20103,4.38740486494553
"949",2016-06-01,"Arts and recreation services",1153,7595,15.1810401579987
"950",2016-06-01,"Other services",505,12849,3.93026694684411
"951",2016-06-01,"Total",63756,624451,10.2099284011075
"952",2016-06-01,"Total less mining",47223,578766,8.15925607240232
"953",2016-09-01,"Mining",19267,47536,40.5313867384719
"954",2016-09-01,"Manufacturing",7146,81468,8.77154220061865
"955",2016-09-01,"Electricity, gas, water and waste services",2849,15892,17.9272589982381
"956",2016-09-01,"Construction",3305,79469,4.15885439605381
"957",2016-09-01,"Wholesale trade",5348,117268,4.56049391138247
"958",2016-09-01,"Retail trade",4492,97091,4.62658742828892
"959",2016-09-01,"Accommodation and food services",1781,22725,7.83718371837184
"960",2016-09-01,"Transport, postal and warehousing",5850,32220,18.1564245810056
"961",2016-09-01,"Information media and telecommunications",4271,19161,22.2900683680392
"962",2016-09-01,"Financial and insurance services",574,11085,5.17816869643663
"963",2016-09-01,"Rental, hiring and real estate services",5633,21655,26.0124682521358
"964",2016-09-01,"Professional, scientific and technical services",2620,44491,5.88883144905711
"965",2016-09-01,"Administrative and support services",771,19916,3.87125928901386
"966",2016-09-01,"Arts and recreation services",1054,7598,13.8720715977889
"967",2016-09-01,"Other services",715,12260,5.83197389885807
"968",2016-09-01,"Total",65677,629835,10.4276516865528
"969",2016-09-01,"Total less mining",46410,582299,7.97013218295068
"970",2016-12-01,"Mining",27981,59214,47.2540277637045
"971",2016-12-01,"Manufacturing",7547,82325,9.16732462799878
"972",2016-12-01,"Electricity, gas, water and waste services",3075,17056,18.0288461538462
"973",2016-12-01,"Construction",4521,77261,5.85159394778737
"974",2016-12-01,"Wholesale trade",5387,120927,4.4547536943776
"975",2016-12-01,"Retail trade",4414,97544,4.52513737390306
"976",2016-12-01,"Accommodation and food services",1435,22509,6.3752276867031
"977",2016-12-01,"Transport, postal and warehousing",5784,32590,17.7477753912243
"978",2016-12-01,"Information media and telecommunications",4742,19110,24.814233385662
"979",2016-12-01,"Financial and insurance services",1650,10957,15.0588664780506
"980",2016-12-01,"Rental, hiring and real estate services",6182,22242,27.7942631058358
"981",2016-12-01,"Professional, scientific and technical services",4362,45923,9.49850837271084
"982",2016-12-01,"Administrative and support services",751,19790,3.79484588175846
"983",2016-12-01,"Arts and recreation services",1013,7553,13.4118893155038
"984",2016-12-01,"Other services",902,12735,7.08284255987436
"985",2016-12-01,"Total",79748,647736,12.3118060444379
"986",2016-12-01,"Total less mining",51767,588522,8.79610277950527
"987",2017-03-01,"Mining",29179,62250,46.8738955823293
"988",2017-03-01,"Manufacturing",7833,81707,9.58669391851371
"989",2017-03-01,"Electricity, gas, water and waste services",3202,18651,17.1679802691545
"990",2017-03-01,"Construction",4525,80884,5.59443153157608
"991",2017-03-01,"Wholesale trade",5476,122765,4.46055471836435
"992",2017-03-01,"Retail trade",4509,98439,4.58050163045135
"993",2017-03-01,"Accommodation and food services",1319,23196,5.68632522848767
"994",2017-03-01,"Transport, postal and warehousing",5752,33208,17.3211274391713
"995",2017-03-01,"Information media and telecommunications",4804,19149,25.0874719306491
"996",2017-03-01,"Financial and insurance services",1747,11320,15.4328621908127
"997",2017-03-01,"Rental, hiring and real estate services",6879,22901,30.0379896074407
"998",2017-03-01,"Professional, scientific and technical services",4429,46745,9.47481014012194
"999",2017-03-01,"Administrative and support services",875,20127,4.34739404779649
"1000",2017-03-01,"Arts and recreation services",1069,7539,14.1795994163682
"1001",2017-03-01,"Other services",544,12339,4.40878515276765
"1002",2017-03-01,"Total",82141,661220,12.4226429932549
"1003",2017-03-01,"Total less mining",52962,598970,8.84217907407717
"1004",2017-06-01,"Mining",25628,56075,45.7030762371823
"1005",2017-06-01,"Manufacturing",7614,83572,9.11070693533719
"1006",2017-06-01,"Electricity, gas, water and waste services",3731,19594,19.0415433295907
"1007",2017-06-01,"Construction",4076,82619,4.9334898752103
"1008",2017-06-01,"Wholesale trade",5491,121766,4.50946898148909
"1009",2017-06-01,"Retail trade",4365,98487,4.43205702275427
"1010",2017-06-01,"Accommodation and food services",1360,23842,5.70421944467746
"1011",2017-06-01,"Transport, postal and warehousing",5525,33425,16.5295437546746
"1012",2017-06-01,"Information media and telecommunications",4820,19377,24.874851628219
"1013",2017-06-01,"Financial and insurance services",1961,11873,16.5164659311042
"1014",2017-06-01,"Rental, hiring and real estate services",6268,23242,26.9684192410292
"1015",2017-06-01,"Professional, scientific and technical services",4210,47401,8.88166916309782
"1016",2017-06-01,"Administrative and support services",765,20617,3.71053014502595
"1017",2017-06-01,"Arts and recreation services",975,7501,12.998266897747
"1018",2017-06-01,"Other services",937,12326,7.60181729677105
"1019",2017-06-01,"Total",77725,661717,11.7459578641625
"1020",2017-06-01,"Total less mining",52097,605642,8.60194636435386
"1021",2017-09-01,"Mining",25953,59376,43.7095796281326
"1022",2017-09-01,"Manufacturing",7394,84712,8.72839739352158
"1023",2017-09-01,"Electricity, gas, water and waste services",3799,20079,18.9202649534339
"1024",2017-09-01,"Construction",3781,84876,4.45473396484283
"1025",2017-09-01,"Wholesale trade",5849,121355,4.8197437270817
"1026",2017-09-01,"Retail trade",4566,98732,4.62464044078921
"1027",2017-09-01,"Accommodation and food services",1311,24149,5.42879622344611
"1028",2017-09-01,"Transport, postal and warehousing",5691,33737,16.8687198031834
"1029",2017-09-01,"Information media and telecommunications",5060,19419,26.0569545290695
"1030",2017-09-01,"Financial and insurance services",2235,12392,18.0358295674629
"1031",2017-09-01,"Rental, hiring and real estate services",5652,23182,24.3809852471745
"1032",2017-09-01,"Professional, scientific and technical services",4592,48018,9.56308051147486
"1033",2017-09-01,"Administrative and support services",902,20790,4.33862433862434
"1034",2017-09-01,"Arts and recreation services",1046,7660,13.6553524804178
"1035",2017-09-01,"Other services",761,12819,5.93650050705983
"1036",2017-09-01,"Total",78593,671296,11.7076520640671
"1037",2017-09-01,"Total less mining",52640,611920,8.60243169041705
"1038",2017-12-01,"Mining",28634,60072,47.6661339725663
"1039",2017-12-01,"Manufacturing",8233,85755,9.60060637863681
"1040",2017-12-01,"Electricity, gas, water and waste services",4034,20317,19.8552935964955
"1041",2017-12-01,"Construction",3980,88628,4.49068014622918
"1042",2017-12-01,"Wholesale trade",6871,123248,5.57493833571336
"1043",2017-12-01,"Retail trade",4911,101511,4.83789934095812
"1044",2017-12-01,"Accommodation and food services",1533,24562,6.24134842439541
"1045",2017-12-01,"Transport, postal and warehousing",5700,33880,16.8240850059032
"1046",2017-12-01,"Information media and telecommunications",4669,19730,23.6644703497212
"1047",2017-12-01,"Financial and insurance services",2169,12462,17.4049109292248
"1048",2017-12-01,"Rental, hiring and real estate services",6202,23599,26.2807746090936
"1049",2017-12-01,"Professional, scientific and technical services",3917,48628,8.05503002385457
"1050",2017-12-01,"Administrative and support services",1102,20992,5.24961890243902
"1051",2017-12-01,"Arts and recreation services",1032,7900,13.0632911392405
"1052",2017-12-01,"Other services",746,13005,5.7362552864283
"1053",2017-12-01,"Total",83733,684289,12.2364965679706
"1054",2017-12-01,"Total less mining",55099,624217,8.82689833823814
"1055",2018-03-01,"Mining",30723,65138,47.1660167644079
"1056",2018-03-01,"Manufacturing",8387,87888,9.5428272346623
"1057",2018-03-01,"Electricity, gas, water and waste services",4288,20416,21.0031347962382
"1058",2018-03-01,"Construction",4621,88373,5.22897265001754
"1059",2018-03-01,"Wholesale trade",6467,124966,5.17500760206776
"1060",2018-03-01,"Retail trade",5112,103437,4.94213869311755
"1061",2018-03-01,"Accommodation and food services",1495,24477,6.10777464558565
"1062",2018-03-01,"Transport, postal and warehousing",5806,34367,16.8941135391509
"1063",2018-03-01,"Information media and telecommunications",4741,19704,24.0611043442956
"1064",2018-03-01,"Financial and insurance services",1769,12709,13.9192698087969
"1065",2018-03-01,"Rental, hiring and real estate services",6507,23799,27.3414849363419
"1066",2018-03-01,"Professional, scientific and technical services",4166,49268,8.45579280668994
"1067",2018-03-01,"Administrative and support services",1264,21647,5.839146302028
"1068",2018-03-01,"Arts and recreation services",1237,7936,15.5871975806452
"1069",2018-03-01,"Other services",796,13211,6.02528196200136
"1070",2018-03-01,"Total",87380,697336,12.5305448162722
"1071",2018-03-01,"Total less mining",56657,632198,8.96190750366183
"1072",2018-06-01,"Mining",30593,66588,45.9437135820268
"1073",2018-06-01,"Manufacturing",8332,89261,9.33442376849912
"1074",2018-06-01,"Electricity, gas, water and waste services",4322,20653,20.9267418776933
"1075",2018-06-01,"Construction",4340,89186,4.86623461081336
"1076",2018-06-01,"Wholesale trade",6358,127047,5.00444717309342
"1077",2018-06-01,"Retail trade",5039,104222,4.83487171614438
"1078",2018-06-01,"Accommodation and food services",1431,24707,5.79188084348565
"1079",2018-06-01,"Transport, postal and warehousing",5892,34784,16.9388224471021
"1080",2018-06-01,"Information media and telecommunications",4428,19513,22.6925639317378
"1081",2018-06-01,"Financial and insurance services",1828,13003,14.0582942397908
"1082",2018-06-01,"Rental, hiring and real estate services",6236,24012,25.9703481592537
"1083",2018-06-01,"Professional, scientific and technical services",3790,50420,7.51685838952797
"1084",2018-06-01,"Administrative and support services",1298,21928,5.91937249179132
"1085",2018-06-01,"Arts and recreation services",1165,8057,14.4594762318481
"1086",2018-06-01,"Other services",895,13564,6.59834856974344
"1087",2018-06-01,"Total",85948,706945,12.1576643161774
"1088",2018-06-01,"Total less mining",55355,640357,8.64439679741144
"1089",2018-09-01,"Mining",33311,69657,47.8214680505908
"1090",2018-09-01,"Manufacturing",8077,89615,9.01300005579423
"1091",2018-09-01,"Electricity, gas, water and waste services",4619,20863,22.1396731054978
"1092",2018-09-01,"Construction",4534,88500,5.12316384180791
"1093",2018-09-01,"Wholesale trade",5990,130364,4.59482679267282
"1094",2018-09-01,"Retail trade",4882,104937,4.652315198643
"1095",2018-09-01,"Accommodation and food services",1645,25055,6.56555577728996
"1096",2018-09-01,"Transport, postal and warehousing",5805,34914,16.6265681388555
"1097",2018-09-01,"Information media and telecommunications",4231,19325,21.8939197930142
"1098",2018-09-01,"Financial and insurance services",1976,13367,14.7826737487843
"1099",2018-09-01,"Rental, hiring and real estate services",6271,24894,25.1908090302884
"1100",2018-09-01,"Professional, scientific and technical services",3535,51405,6.87676296080148
"1101",2018-09-01,"Administrative and support services",1318,22410,5.88130298973672
"1102",2018-09-01,"Arts and recreation services",1334,8169,16.330028155221
"1103",2018-09-01,"Other services",833,13935,5.97775385719412
"1104",2018-09-01,"Total",88361,717410,12.3166668989838
"1105",2018-09-01,"Total less mining",55050,647753,8.49860980960335
"1106",2018-12-01,"Mining",36721,73740,49.797938703553
"1107",2018-12-01,"Manufacturing",7976,89092,8.95254343824361
"1108",2018-12-01,"Electricity, gas, water and waste services",4910,21431,22.9107367831646
"1109",2018-12-01,"Construction",5156,89179,5.78163020442032
"1110",2018-12-01,"Wholesale trade",6167,130623,4.72122061199023
"1111",2018-12-01,"Retail trade",4984,105521,4.72323044702002
"1112",2018-12-01,"Accommodation and food services",1831,25125,7.28756218905473
"1113",2018-12-01,"Transport, postal and warehousing",6384,35053,18.2124211907683
"1114",2018-12-01,"Information media and telecommunications",4076,19541,20.8587073332992
"1115",2018-12-01,"Financial and insurance services",1639,12953,12.6534393576778
"1116",2018-12-01,"Rental, hiring and real estate services",6395,24402,26.2068682894845
"1117",2018-12-01,"Professional, scientific and technical services",4039,51014,7.91743442976438
"1118",2018-12-01,"Administrative and support services",1167,22598,5.1641738206921
"1119",2018-12-01,"Arts and recreation services",1285,8450,15.207100591716
"1120",2018-12-01,"Other services",885,13667,6.47545181824834
"1121",2018-12-01,"Total",93615,722389,12.9590843714398
"1122",2018-12-01,"Total less mining",56894,648649,8.77115358229181
"1123",2019-03-01,"Mining",39607,76414,51.8321250032717
"1124",2019-03-01,"Manufacturing",7901,87752,9.00378338955237
"1125",2019-03-01,"Electricity, gas, water and waste services",4810,21534,22.3367697594502
"1126",2019-03-01,"Construction",4846,90857,5.333656184994
"1127",2019-03-01,"Wholesale trade",6267,130264,4.81099920162132
"1128",2019-03-01,"Retail trade",5005,106198,4.71289478144598
"1129",2019-03-01,"Accommodation and food services",1758,25126,6.99673644830056
"1130",2019-03-01,"Transport, postal and warehousing",6694,35262,18.9836084169928
"1131",2019-03-01,"Information media and telecommunications",4503,19555,23.0273587317822
"1132",2019-03-01,"Financial and insurance services",1654,13366,12.3746820290289
"1133",2019-03-01,"Rental, hiring and real estate services",5890,24646,23.8984013633044
"1134",2019-03-01,"Professional, scientific and technical services",4585,52236,8.77747147561069
"1135",2019-03-01,"Administrative and support services",1379,23343,5.90755258535749
"1136",2019-03-01,"Arts and recreation services",1184,8527,13.8853055001759
"1137",2019-03-01,"Other services",869,14140,6.14568599717115
"1138",2019-03-01,"Total",96951,729220,13.2951646965251
"1139",2019-03-01,"Total less mining",57344,652806,8.78423298805464
"1140",2019-06-01,"Mining",41992,82346,50.9945838292085
"1141",2019-06-01,"Manufacturing",7541,88654,8.50610237552733
"1142",2019-06-01,"Electricity, gas, water and waste services",4330,20258,21.3742718925856
"1143",2019-06-01,"Construction",4979,91100,5.46542261251372
"1144",2019-06-01,"Wholesale trade",6272,130925,4.79052892877602
"1145",2019-06-01,"Retail trade",5062,106785,4.74036615629536
"1146",2019-06-01,"Accommodation and food services",1908,25284,7.54627432368296
"1147",2019-06-01,"Transport, postal and warehousing",6431,35450,18.1410437235543
"1148",2019-06-01,"Information media and telecommunications",4311,19816,21.7551473556722
"1149",2019-06-01,"Financial and insurance services",1537,13803,11.1352604506267
"1150",2019-06-01,"Rental, hiring and real estate services",5929,24683,24.0205809666572
"1151",2019-06-01,"Professional, scientific and technical services",4872,53627,9.08497585171649
"1152",2019-06-01,"Administrative and support services",1354,23611,5.73461522171869
"1153",2019-06-01,"Arts and recreation services",1248,8557,14.5845506602781
"1154",2019-06-01,"Other services",835,14502,5.75782650668873
"1155",2019-06-01,"Total",98603,739401,13.335524296018
"1156",2019-06-01,"Total less mining",56611,657055,8.61586929556886
"1157",2019-09-01,"Mining",41974,83722,50.1349704975992
"1158",2019-09-01,"Manufacturing",7638,89244,8.55855855855856
"1159",2019-09-01,"Electricity, gas, water and waste services",4387,20648,21.2466098411468
"1160",2019-09-01,"Construction",5421,91332,5.93548810931546
"1161",2019-09-01,"Wholesale trade",6213,130863,4.74771325737603
"1162",2019-09-01,"Retail trade",5159,105123,4.90758444869344
"1163",2019-09-01,"Accommodation and food services",1893,25635,7.38443534230544
"1164",2019-09-01,"Transport, postal and warehousing",5909,35800,16.5055865921788
"1165",2019-09-01,"Information media and telecommunications",4606,19798,23.2649762602283
"1166",2019-09-01,"Financial and insurance services",1205,13982,8.61822343012444
"1167",2019-09-01,"Rental, hiring and real estate services",5138,25100,20.4701195219123
"1168",2019-09-01,"Professional, scientific and technical services",5120,54747,9.3521106179334
"1169",2019-09-01,"Administrative and support services",1337,23930,5.58712912661931
"1170",2019-09-01,"Arts and recreation services",1054,8596,12.261516984644
"1171",2019-09-01,"Other services",819,14372,5.69858057333704
"1172",2019-09-01,"Total",97872,742892,13.1744587369362
"1173",2019-09-01,"Total less mining",55898,659170,8.48005825507836
"1174",2019-12-01,"Mining",39690,77908,50.9447040098578
"1175",2019-12-01,"Manufacturing",8003,90420,8.85091793850918
"1176",2019-12-01,"Electricity, gas, water and waste services",4638,20637,22.4741968309347
"1177",2019-12-01,"Construction",5375,90566,5.93489830620763
"1178",2019-12-01,"Wholesale trade",6448,132579,4.86351533802488
"1179",2019-12-01,"Retail trade",5445,105854,5.14387741606363
"1180",2019-12-01,"Accommodation and food services",1891,26266,7.19942130510927
"1181",2019-12-01,"Transport, postal and warehousing",6274,36342,17.2637719443069
"1182",2019-12-01,"Information media and telecommunications",4703,19523,24.0895354197613
"1183",2019-12-01,"Financial and insurance services",923,14466,6.3804783630582
"1184",2019-12-01,"Rental, hiring and real estate services",5489,25437,21.5788025317451
"1185",2019-12-01,"Professional, scientific and technical services",4927,54750,8.99908675799087
"1186",2019-12-01,"Administrative and support services",1366,23600,5.78813559322034
"1187",2019-12-01,"Arts and recreation services",1202,8563,14.0371365175756
"1188",2019-12-01,"Other services",863,14374,6.00389592319466
"1189",2019-12-01,"Total",97237,741285,13.1173570219281
"1190",2019-12-01,"Total less mining",57547,663377,8.6748560773135
"1191",2020-03-01,"Mining",41390,79173,52.2779230293156
"1192",2020-03-01,"Manufacturing",8322,92466,9.00006488871585
"1193",2020-03-01,"Electricity, gas, water and waste services",4728,21006,22.5078548986004
"1194",2020-03-01,"Construction",5228,91111,5.7380557781168
"1195",2020-03-01,"Wholesale trade",6997,132014,5.30019543381763
"1196",2020-03-01,"Retail trade",5578,106220,5.2513650913199
"1197",2020-03-01,"Accommodation and food services",1701,24176,7.03590337524818
"1198",2020-03-01,"Transport, postal and warehousing",5753,35175,16.3553660270078
"1199",2020-03-01,"Information media and telecommunications",4655,19413,23.9787771081234
"1200",2020-03-01,"Financial and insurance services",1022,15085,6.77494199535963
"1201",2020-03-01,"Rental, hiring and real estate services",5371,25328,21.2057801642451
"1202",2020-03-01,"Professional, scientific and technical services",5526,55620,9.93527508090615
"1203",2020-03-01,"Administrative and support services",1296,23094,5.61184723304754
"1204",2020-03-01,"Arts and recreation services",1138,8026,14.1789185148268
"1205",2020-03-01,"Other services",875,13956,6.26970478647177
"1206",2020-03-01,"Total",99580,741863,13.4229635390901
"1207",2020-03-01,"Total less mining",58190,662690,8.78087793689357
"1208",2020-06-01,"Mining",37505,76635,48.9397794741306
"1209",2020-06-01,"Manufacturing",9120,84883,10.7442008411578
"1210",2020-06-01,"Electricity, gas, water and waste services",4336,19187,22.598634492104
"1211",2020-06-01,"Construction",7696,79642,9.66324301248085
"1212",2020-06-01,"Wholesale trade",7374,118923,6.20065084130067
"1213",2020-06-01,"Retail trade",7360,101930,7.22064161679584
"1214",2020-06-01,"Accommodation and food services",3408,14650,23.2627986348123
"1215",2020-06-01,"Transport, postal and warehousing",6336,28038,22.5979028461374
"1216",2020-06-01,"Information media and telecommunications",4371,17328,25.2250692520776
"1217",2020-06-01,"Financial and insurance services",815,13756,5.92468740913056
"1218",2020-06-01,"Rental, hiring and real estate services",5895,21409,27.5351487692092
"1219",2020-06-01,"Professional, scientific and technical services",8275,52854,15.6563363227003
"1220",2020-06-01,"Administrative and support services",2908,18751,15.508506213002
"1221",2020-06-01,"Arts and recreation services",2132,5057,42.159383033419
"1222",2020-06-01,"Other services",3372,11993,28.1164012340532
"1223",2020-06-01,"Total",110903,665036,16.6762400832436
"1224",2020-06-01,"Total less mining",73398,588401,12.4741460330625
"1225",2020-09-01,"Mining",35580,71966,49.4400133396326
"1226",2020-09-01,"Manufacturing",10255,87744,11.6874088256747
"1227",2020-09-01,"Electricity, gas, water and waste services",4359,19899,21.9056233981607
"1228",2020-09-01,"Construction",7537,82177,9.17166603794249
"1229",2020-09-01,"Wholesale trade",8380,125334,6.68613464821996
"1230",2020-09-01,"Retail trade",8674,108128,8.02197395679195
"1231",2020-09-01,"Accommodation and food services",4524,21003,21.5397800314241
"1232",2020-09-01,"Transport, postal and warehousing",6852,29403,23.3037445158657
"1233",2020-09-01,"Information media and telecommunications",4622,18129,25.4950631584754
"1234",2020-09-01,"Financial and insurance services",392,14310,2.73934311670161
"1235",2020-09-01,"Rental, hiring and real estate services",6163,23241,26.5177918333979
"1236",2020-09-01,"Professional, scientific and technical services",9244,53922,17.1432810355699
"1237",2020-09-01,"Administrative and support services",3240,18585,17.4334140435835
"1238",2020-09-01,"Arts and recreation services",2490,6445,38.6346004654771
"1239",2020-09-01,"Other services",3812,12838,29.6930986134912
"1240",2020-09-01,"Total",116125,693124,16.7538564528136
"1241",2020-09-01,"Total less mining",80545,621158,12.9669101903219
"1242",2020-12-01,"Mining",40842,76193,53.6033493890515
"1243",2020-12-01,"Manufacturing",9346,89885,10.3977304333315
"1244",2020-12-01,"Electricity, gas, water and waste services",4196,20052,20.9255934570118
"1245",2020-12-01,"Construction",6942,82797,8.3843617522374
"1246",2020-12-01,"Wholesale trade",8952,132758,6.74309646123021
"1247",2020-12-01,"Retail trade",8036,113677,7.06915207121933
"1248",2020-12-01,"Accommodation and food services",3043,23236,13.0960578412808
"1249",2020-12-01,"Transport, postal and warehousing",5180,32008,16.1834541364659
"1250",2020-12-01,"Information media and telecommunications",5141,19168,26.8207429048414
"1251",2020-12-01,"Financial and insurance services",899,15211,5.91019656827296
"1252",2020-12-01,"Rental, hiring and real estate services",6209,24430,25.4154727793696
"1253",2020-12-01,"Professional, scientific and technical services",6550,55747,11.7495111844584
"1254",2020-12-01,"Administrative and support services",2187,20284,10.7818970617235
"1255",2020-12-01,"Arts and recreation services",1991,7423,26.822039606628
"1256",2020-12-01,"Other services",2685,13857,19.3764884174064
"1257",2020-12-01,"Total",112197,726726,15.4386935378671
"1258",2020-12-01,"Total less mining",71355,650533,10.9686979753525
"1259",2021-03-01,"Mining",47270,87351,54.1150072695218
"1260",2021-03-01,"Manufacturing",9463,91868,10.3006487569121
"1261",2021-03-01,"Electricity, gas, water and waste services",4144,18915,21.908538197198
"1262",2021-03-01,"Construction",6931,87293,7.93992645458399
"1263",2021-03-01,"Wholesale trade",8779,138847,6.32278695254489
"1264",2021-03-01,"Retail trade",6085,114671,5.30648551072198
